1,"SELECT top # G.objid, b.distance from Galaxy as G CROSS APPLY dbo.fGetNearbyObjEq (m.BOSS_HEADS_RA, m.BOSS_HEADS_DEC, .#) b --JOIN dbo.fGetNearbyObjEq (#, #, .#) AS b --on G.objid = b.objid order by distance -- SELECT TOP # G.objID, GN.distance -- FROM Galaxy as G -- JOIN dbo.fGetNearbyObjEq (#, #, .#) AS GN -- ON G.objID = GN.objID -- ORDER BY distance"
2019-01-22 16:50:00,1
