1,"SELECT s.specObjID, s.ra, s.dec, s.z, z.petromag_u, z.petromag_g, z.petromag_r, z.petromag_i, z.petromag_z, g.lgm_tot_p5#, g.specsfr_tot_p5# INTO myDB.teste_xxx FROM Specobj as s JOIN PhotoPrimary as z ON s.specObjID = z.specObjID JOIN galSpecExtra as g ON s.specObjID = g.specObjID WHERE s.z > # and s.z < = #"
2019-11-01 13:53:00,1
