1,"SELECT TOP # p.ra, p.dec, p.u, p.g, p.r, p.i, p.z s.specobjid, s.class, s.z as redshift, FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra BETWEEN # AND # AND g BETWEEN # AND # AND s.class ! =#"
2019-04-20 10:46:00,1
