3,"SELECT TOP # p.dmod, s.z, s.zErr FROM Photoz p JOIN SpecObjAll s ON p.ObjID = s.targetObjID where s.ObjType = # and s.z < = #"
2019-04-15 19:49:00,1
2019-04-15 19:50:00,1
2019-04-15 19:51:00,1
