1,"SELECT a.objID, a.l, a.b, a.nprof_g, a.nprof_r, a.nprof_u, f.profMean into mydb.MyTable from PhotoObjAll as a JOIN photoProfile as f ON a.objID = f.objID WHERE a.b > # AND a.b < # AND a.l > # AND a.l < # AND a.psfMAG_g < # AND a.psfMAg_u < # AND a.psfMAg_r < #"
2019-11-26 09:50:00,1
