1,"SELECT TOP # gsi.z AS lines_redshift, spa.z AS spec_redshift into mydb.group_test from dbo.galSpecInfo as gsi and dbo.SpecPhotoAll as spa where gsi.specObjId = spa.specObjId"
2019-08-09 09:30:00,1
