1,"SELECT ALL m.OBJID AS AKARI_ID, m.RA AS AKARI_RA, m.DEC AS AKARI_DEC, n.objid AS SDSS_ID, o.z AS redshift o.zErr AS e_redshift o.zWarning AS zWarning o.class AS class o.subClass AS subclass n.distance AS SEPARATION_AKARI_SDSS1# into mydb.AKARIx3#SDSS1#_zsp from MyDB.akari AS m OUTER APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n LEFT JOIN PhotoObjAll AS o ON n.objid = o.objid"
2019-08-07 09:57:00,1
