1,"SELECT t.objid , t.thingid, t.ndetect, t.ra, t.dec, d.thingid, p.mjd FROM thingIndex t, detectionindex d , dbo.fgetNearByObjEq (#, #, #) n JOIN photoobjall AS p ON p.objid = d.objid where t.objid = n.objid and t.thingid = d.thingid"
2019-01-15 11:28:00,1
