1,"SELECT Top # p.objid, p.ra, p.dec, p.z, p.run, p.rerun, p.camcol, p.field, s.specObjID, s.class, s.z as redshift FROM specPhotoAll AS p JOIN SpecObj AS s ON s.specObjID = p.objid WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND # AND p.Class = # AND p.petroMag_r < # AND p.programname = # AND p.subClass = # AND p.zWarning = #"
2019-11-02 23:14:00,1
