1,"SELECT u.source_id, u.ra, u.dec, s.plate, s.mjd, s.fiberid FROM MyDB.ELMcan u CROSS APPLY dbo.fGetNearbyObjEq (u.ra, u.dec, #./#.) b JOIN fGetNearbySpecObjAllEq (u.ra, u.dec, #./#.) s JOIN SpecObjAll as s ON b.SpecobjID = s.SpecobjID"
2019-03-19 05:12:00,1
