2,"SELECT s.specobjid, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, s.z as redshift , g.h_beta_flux, g.oiii_#_flux, g.h_alpha_flux, g.nii_#_flux, g.oi_#_flux, g.sii_#_flux into rash from dr1#.PhotoObjAll AS p JOIN DR1#.SpecObj AS s ON s.bestobjid = p.objid JOIN MyDB.SPRC_New_candidates AS m ON m.Objid = p.objid JOIN DR1#.galSpecLine AS g ON s.specobjid = g.specobjid WHERE p.objid = #"
2019-07-24 11:24:00,2
