1,"SELECT up_id, dbo.fGetNearestObjIdEq (up_ra, up_dec, up_sep) as objId FROM MyDB.test_radec WHERE dbo.fGetNearestObjIdEq (up_ra, up_dec, up_sep) IS NOT #"
2019-02-23 13:31:00,1
