1,"SELECT TOP # p.objid, p.ra, p.dec FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE ra > # and ra < # AND dec > # and dec < #"
2019-02-26 19:43:00,1
