6,"SELECT TOP # p.objId, p.ra, p.dec, p.petror9#_r, p.g, p.r FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u-p.g> # AND p.petror9#_r < #"
2019-02-07 12:19:00,1
2019-02-07 12:20:00,1
2019-02-07 14:47:00,2
2019-02-07 14:54:00,1
2019-02-27 00:09:00,1
