6,select top # * from [lala2]
2019-09-04 17:54:00,1
2019-09-04 17:56:00,1
2019-09-05 14:06:00,1
2019-09-05 14:07:00,1
2019-09-05 14:08:00,1
2019-09-05 14:37:00,1
