1,"SELECT st.objid, st.ra, st.dec, st.petroRad_r, st.petroMag_r, dbo.fPhotoTypeN (st.type) as type FROM Star AS st, fGetNearbyObjEq ({a2#.ra.to_value (u.deg) }, {a2#.dec.to_value (u.deg) }, { (#*u.arcmin) .value}) AS n WHERE st.objID = n.objID"
2019-08-22 20:49:00,1
