1,"SELECT TOP # p.run, p.rerun, p.camcol, p.field, p.ob, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.objid = #"
2019-05-25 19:26:00,1
