1,"SELECT DISTINCT p.ra, p.dec, p.run, p.rerun, p.field, p.u, p.g, p.r, p.i, p.z FROM PhotoObjAll AS p WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-06-14 13:15:00,1
