1,"SELECT s.ra, s.dec, s.z, s.zErr, s.dered_z into mydb.Virgo from SpecPhoto s, dbo.fGetNearbyObjEq (#, #, #) as n WHERE class = # AND n.objID = s.objID AND ABS (#-s.z) < = #* (#+s.z)"
2019-04-12 19:42:00,1
