2,"SELECT TOP # A.ra, A.dec, B.distance FROM SpecPhotoAll AS A CROSS APPLY dbo.fGetNearestObjEq (A.ra, A.dec, #/#.) AS B INTO MyDB.SpecMatch"
2019-08-27 14:42:00,2
