1,"SELECT * FROM (SELECT # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.class, s.z as redshift, s.plate, s.mjd, s.fiberid, ROW_NUMBER () OVER (ORDER BY p.objid) AS rownum FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND #) AS DTAB WHERE DTAB.rownum BETWEEN # and #"
2019-05-12 13:55:00,1
