5,"SELECT DISTINCT p.ra, p.dec, p.r, s.z FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-05-07 02:58:00,1
2019-05-07 02:59:00,1
2019-05-16 00:14:00,1
2019-05-17 16:20:00,1
2019-05-17 16:35:00,1
