1,"SELECT TOP # objid, modelMag_r, petroRad_r dbo.fPhotoFlagsN (flags) as flags FROM galaxy WHERE (ra BETWEEN # and #) AND (dec BETWEEN # and #) ( (flags & #) ! = #) AND ( (flags & #) = #) AND ( ((flags & #) = #) OR (psfmagerr_g < = #) )"
2019-02-12 06:01:00,1
