3,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.specClass, s.z, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.specClass = # AND s.z< # AND p.ra BETWEEN # AND # AND p.dec BETWEEN # AND #"
2019-09-25 23:19:00,1
2019-09-25 23:39:00,1
2019-09-25 23:44:00,1
