1,"SELECT top # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.field, p.type FROM PhotoObj AS p where p.type = # ORDER BY RAND () LIMIT #"
2019-05-27 14:40:00,1
