2,"SELECT p.objID, p.run, p.ra, p.dec, p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.psfMag_z into mydb.MyTable_# from PhotoObjAll p JOIN Pet ON p.objID = Pet.objid"
2019-09-10 08:28:00,2
