1,"select p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z from star p, specobj s, dbo.fgetNearByObjEq (#, #, #) n where p.objid = s.bestobjid and p.objid = n.objid and s.bestobjid = n.objid and s.psfMag_r< #"
2019-08-31 22:35:00,1
