1,"CREATE TABLE UploadedSDSS (ra float, dec float, run smallint, rExtSFD float, uRaw float, gRaw float, rRaw float, iRaw float, zRaw float, uErr float, gErr float, rErr float, iErr float, zErr float, uPsfRaw float, gPsfRaw float, rPsfRaw float, iPsfRaw float, zPsfRaw float, uPsfuErr float, gPsfgErr float, rPsfrErr float, iPsfiErr float, zPsfzErr float, type smallint, ISOLATED int)"
2019-02-11 06:34:00,1
