2,"SELECT TOP # s.plate, s.mjd, s.fiberid FROM ..SpecObj as s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.zWarning = # AND (s.secTarget & (dbo.fSecTarget (#) + dbo.fSecTarget (#) + dbo.fSecTarget (#) ) > #)"
2019-08-24 21:56:00,1
2019-08-24 22:03:00,1
