2,"select m.bestobjid, m.z as redshift, m.zerr as redshift_err, p.objid as p_objid, p.ra, p.dec, p.clean, p.type, p.dered_u as u, p.dered_g as g, p.dered_r as r, p.dered_i as i, p.dered_z as z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z into mydb.RG_#_photometry_DR1# from photoobj p, mydb.BH_RGs_ED_mbh_objids m where m.bestobjid = p.objid order by p.ra"
2019-12-31 07:54:00,2
