1,"select distinct state, county from optw.tamass.TRACTS where geom.MakeValid () .STDistance (@center) < # -- meters) select ID, wkt = geom.ToString () , dist = geom.MakeValid () .STDistance (@center) from optw.tamass.TRACTS t join counties c on c.state = t.state and c.county = t.county"
2019-10-26 17:47:00,1
