1,"select S.ra, S.dec, W.w1mpro, W.w2mpro, W.w3mpro, W.w4mpro, W.w1sigmpro, W.w2sigmpro, W.w3sigmpro, W.w4sigmpro, W.cntr into mydb.SDSS_stats1 from wise_xmatch as X join mydb.Mytable_# as S on X.sdss_objid = S.specobjid join wise_allsky as W on X.wise_cntr = W.cntr"
2019-05-02 16:30:00,1
