1,"SELECT distinct p.ra, p.dec, p.cModel_g, p.cModel_r, p.cModel_g-p.cModel_r FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra BETWEEN #-# AND #+# AND p.dec BETWEEN #-# AND #+#"
2019-08-09 01:23:00,1
