1,"select m.mangaID, m.nsa_nsaid, a.ra, a.dec, m.catalog_ra, m.catalog_dec into mydb.MyTable_# from mydb.bhagn as a, dbo.mangatarget as m where abs (a.ra-m.catalog_ra) < .# and abs (a.dec-m.catalog_dec) < .#"
2019-04-03 09:27:00,1
