1,"SELECT p.objid, p.ra, p.dec, pz.z, p.dered_r FROM PhotoPrimary AS p JOIN Photoz AS pz ON pz.objid = p.objid JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.objid NOT IN s.bestobjid and p.type = # and pz.z > =# p.dered_r < #"
2019-07-19 14:28:00,1
