1,"SELECT p.ObjID, p.ra, p.dec, s.z, s.zErr, s.cx, s.cy, s.cz, p.dered_u, p.dered_g, p.dered_r, ... p.isoA_u, p.isoB_u, p.isoA_g, p.isoB_g, ... p.petroR5#_u, p.petroR9#_u, p.petroR5#_g, ... p.petroMag_u, p.petroMag_g, p.petroMag_r, ... p.petroRad_u, p.petroRad_g, p.petroRad_r, ... s.specclass, s.eClass INTO myDB.galaxies_dr9 FROM SpecObj AS s, PhotoObj AS p WHERE s.SpecObjID = p.SpecObjID"
2019-06-04 14:30:00,1
