2,"SELECT p.specObjID, s.specObjID, s.ra, s.dec, s.plate, s.mjd, s.fiberID into mydb.MyTable1# from dbo.PhotoObjAll AS p, dbo.SpecObjAll AS s where p.specObjID ! = #"
2019-08-13 11:52:00,2
