10,SELECT * FROM MyTablenew
2019-05-06 08:04:00,1
2019-05-06 08:05:00,1
2019-05-06 08:10:00,1
2019-06-20 07:13:00,1
2019-06-20 07:15:00,1
2019-08-12 11:46:00,1
2019-08-12 11:48:00,1
2019-08-12 12:00:00,1
2019-08-12 12:01:00,1
2019-09-16 06:12:00,1
