1,"SELECT objID, ra, dec, type, psfMag_r, petroRad_r, u, g, r, i, z into mydb.MyTable from DR1#:dbo.PhotoObj WHERE ra BETWEEN # AND # AND dec BETWEEN # AND #"
2019-10-08 13:19:00,1
