1,"select top # e.eid, e.Ethnic_background_#, c.encoding_id from dbo.Ethnicity e join metadata.columns d on d.column_name = # join metadata.encoding c on c.encoding_id = d.encoding_id"
2019-10-07 10:33:00,1
