1,"SELECT top # G.ObjID, G.u, G.g, G.r, G.i, G.z into mydb.GalaxyList from Galaxy G JOIN Star S ON G.parentID = S.parentID WHERE G.parentID > #"
2019-07-17 12:18:00,1
