1,"SELECT TOP # s.SpecObjID, s.z, L.ew, L.sigma, L.height, dbo.fCosmoDl (s.z) , wave, restWave into mydb.MyTable_#_with_sigma from SpecPhoto as s JOIN SpecLine as L ON s.specObjID = L.specObjID WHERE s.specClass = # AND L.lineID = # AND L.ew > # AND L.height > #"
2019-10-11 07:46:00,1
