1,"select ObjID, ra, dec, z, mjd, modelMag_u-modelMag_r, modelMag_r-modelMag_z, modelMag_g, modelMag_i from Galaxy where z< # AND modelMag_u-modelMag_r < # AND modelMag_r-modelMag_z < # AND modelMag_u-modelMag_r > # + # * modelMag_r-modelMag_z"
2019-05-01 03:56:00,1
