1,"SELECT s.RA as RA_neighbour, s.dec as Dec_neighbour, s.r as rband into mydb.cont_match_star1#as from MyDB.continuum_sources as c, photoobj as s WHERE s.RA < c.RA + # and s.RA > c.RA - # and s.Dec < c.Dec + # and s.Dec > c.Dec - # and s.type = #"
2019-02-04 09:16:00,1
