1,"SELECT Top # objID, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, extinction_u, extinction_g, extinction_r, extinction_i, extinction_z into mydb.MyTable_# from PhotoObjAll WHERE modelMag_u > # and modelMag_g > # and modelMag_r > # and modelMag_i > # and modelMag_z > # and mode = #"
2019-02-20 09:32:00,1
