1,"SELECT specObjID, bestObjID, mjd, plate, fiberID, ra, dec, spectroFlux_u, spectroFlux_g, spectroFlux_r, spectroFlux_i, spectroFlux_z into mydb.ALL_DR1# from SpecObjAll"
2019-08-23 07:49:00,1
