1,"SELECT s.specobjid, s.ra, s.dec, s.r FROM ..SpecObj as s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.zWarning = # AND (s.boss_target1 & (dbo.fBossTarget1 (#) ) ! = #)"
2019-09-02 21:43:00,1
