1,"select top # fieldID, ra, dec, fieldOffset_g, fieldOffset_i, fieldOffset_r, fieldOffset_u, fieldOffset_z from Field where ra BETWEEN # and # AND fieldOffset_g > = # AND (fieldOffset_u - fieldOffset_g) > #"
2019-02-13 15:49:00,1
