2,"SELECT p.ObjID, p.ra, p.dec, s.z, p.modelMag_g FROM PhotoObj p JOIN specObj s ON s.bestObjID = p.objID WHERE s.class = # AND s.z between # and # AND AND g BETWEEN # AND #"
2019-11-06 03:19:00,2
