1,"SELECT s.ra, s.dec, s.z, p.z, p.zErr, FROM Photoz AS p JOIN SpecPhoto as s ON p.ObjID = s.ObjID WHERE p.z BETWEEN # and # AND p.nnIsInside = # AND p.nnCount > # AND p.zErr BETWEEN # AND #"
2019-06-06 08:04:00,1
