880,SELECT TOP # P.ObjID
2019-02-27 19:10:00,1
2019-02-27 19:46:00,1
2019-02-27 22:20:00,1
2019-02-28 01:46:00,2
2019-02-28 03:28:00,1
2019-02-28 07:59:00,1
2019-02-28 17:44:00,1
2019-02-28 23:02:00,1
2019-03-01 01:19:00,1
2019-03-01 01:44:00,1
2019-03-01 02:16:00,1
2019-03-01 03:34:00,1
2019-03-01 10:06:00,1
2019-03-01 12:54:00,1
2019-03-01 18:29:00,1
2019-03-01 21:15:00,1
2019-03-01 22:27:00,1
2019-03-02 02:04:00,1
2019-03-02 22:35:00,1
2019-03-03 02:19:00,1
2019-03-04 11:22:00,1
2019-03-04 22:59:00,1
2019-03-05 07:23:00,1
2019-03-05 08:52:00,1
2019-03-05 14:55:00,1
2019-03-06 13:54:00,1
2019-03-06 13:56:00,1
2019-03-06 16:41:00,1
2019-03-06 20:57:00,1
2019-03-07 11:02:00,1
2019-03-08 00:40:00,1
2019-03-08 11:18:00,1
2019-03-08 14:32:00,1
2019-03-08 20:39:00,1
2019-03-08 22:31:00,1
2019-03-09 02:01:00,1
2019-03-09 05:36:00,1
2019-03-09 11:21:00,1
2019-03-09 20:24:00,1
2019-03-10 01:47:00,1
2019-03-10 03:38:00,1
2019-03-10 18:10:00,1
2019-03-10 20:35:00,1
2019-03-11 02:14:00,1
2019-03-11 07:52:00,1
2019-03-11 16:44:00,1
2019-03-13 02:54:00,1
2019-03-13 05:05:00,1
2019-03-13 09:19:00,1
2019-03-13 10:32:00,1
2019-03-13 23:31:00,1
2019-03-14 07:42:00,1
2019-03-14 10:19:00,1
2019-03-14 15:27:00,1
2019-03-15 00:18:00,1
2019-03-15 01:30:00,1
2019-03-15 03:14:00,1
2019-03-15 04:03:00,1
2019-03-15 17:44:00,1
2019-03-17 22:02:00,1
2019-03-18 14:07:00,1
2019-03-19 13:53:00,2
2019-03-19 17:36:00,1
2019-03-20 13:04:00,1
2019-03-21 01:37:00,1
2019-03-21 16:50:00,1
2019-03-22 12:46:00,1
2019-03-23 20:32:00,1
2019-03-24 02:09:00,1
2019-03-24 02:59:00,1
2019-03-24 14:14:00,1
2019-03-25 01:29:00,1
2019-03-25 05:08:00,1
2019-03-25 05:16:00,1
2019-03-25 09:29:00,1
2019-03-26 08:58:00,1
2019-03-26 10:00:00,1
2019-03-26 20:25:00,1
2019-03-26 20:55:00,1
2019-03-27 19:12:00,1
2019-03-28 16:12:00,1
2019-03-28 17:53:00,1
2019-03-28 19:52:00,1
2019-03-28 22:16:00,1
2019-03-28 23:52:00,1
2019-03-29 16:58:00,1
2019-03-30 00:01:00,1
2019-03-30 09:03:00,1
2019-03-31 04:49:00,1
2019-03-31 05:06:00,1
2019-03-31 12:49:00,1
2019-03-31 17:11:00,1
2019-03-31 20:09:00,1
2019-04-01 06:21:00,1
2019-04-01 18:22:00,1
2019-04-01 19:21:00,1
2019-04-01 20:30:00,1
2019-04-01 22:15:00,1
2019-04-02 10:01:00,1
2019-04-03 15:57:00,1
2019-04-04 11:16:00,1
2019-04-04 12:50:00,1
2019-04-05 03:29:00,1
2019-04-05 15:33:00,1
2019-04-06 02:30:00,1
2019-04-06 03:38:00,1
2019-04-06 22:34:00,1
2019-04-07 14:39:00,1
2019-04-07 14:49:00,1
2019-04-08 04:31:00,1
2019-04-08 05:49:00,1
2019-04-08 15:30:00,1
2019-04-08 18:45:00,1
2019-04-09 03:09:00,1
2019-04-09 12:23:00,1
2019-04-09 21:12:00,1
2019-04-09 21:19:00,2
2019-04-10 00:35:00,1
2019-04-10 14:02:00,2
2019-04-11 01:55:00,1
2019-04-12 08:11:00,1
2019-04-13 10:58:00,1
2019-04-13 15:00:00,1
2019-04-14 11:55:00,1
2019-04-15 12:17:00,1
2019-04-15 22:00:00,1
2019-04-16 07:04:00,1
2019-04-16 18:40:00,1
2019-04-17 23:43:00,1
2019-04-18 05:32:00,1
2019-04-18 06:20:00,1
2019-04-18 09:00:00,1
2019-04-18 09:12:00,1
2019-04-18 14:08:00,1
2019-04-18 21:15:00,1
2019-04-18 21:53:00,1
2019-04-18 23:43:00,1
2019-04-19 00:43:00,1
2019-04-19 01:35:00,1
2019-04-19 09:56:00,1
2019-04-19 19:05:00,1
2019-04-19 22:41:00,1
2019-04-20 04:19:00,1
2019-04-20 20:39:00,1
2019-04-21 07:59:00,1
2019-04-22 09:12:00,1
2019-04-22 13:51:00,1
2019-04-22 22:30:00,1
2019-04-23 23:42:00,1
2019-04-27 06:46:00,1
2019-04-28 00:41:00,1
2019-04-28 02:52:00,1
2019-04-28 03:23:00,1
2019-04-28 05:54:00,1
2019-04-28 09:16:00,1
2019-04-28 17:32:00,1
2019-04-29 03:48:00,1
2019-04-30 01:20:00,1
2019-04-30 09:55:00,1
2019-05-01 04:46:00,1
2019-05-01 09:18:00,1
2019-05-01 14:43:00,1
2019-05-02 10:54:00,1
2019-05-02 17:41:00,1
2019-05-03 04:39:00,1
2019-05-03 14:45:00,1
2019-05-03 17:25:00,1
2019-05-03 23:29:00,1
2019-05-04 17:24:00,1
2019-05-05 10:39:00,1
2019-05-06 07:11:00,1
2019-05-06 08:02:00,1
2019-05-06 09:07:00,1
2019-05-06 14:53:00,1
2019-05-08 18:56:00,1
2019-05-10 05:52:00,1
2019-05-10 13:35:00,1
2019-05-10 16:22:00,1
2019-05-10 16:58:00,1
2019-05-11 05:17:00,1
2019-05-11 06:46:00,1
2019-05-11 09:13:00,1
2019-05-13 02:35:00,1
2019-05-13 08:36:00,1
2019-05-13 22:26:00,1
2019-05-14 07:38:00,1
2019-05-14 19:40:00,1
2019-05-15 22:22:00,1
2019-05-15 23:55:00,1
2019-05-16 00:39:00,1
2019-05-17 03:59:00,1
2019-05-17 04:21:00,1
2019-05-17 04:40:00,1
2019-05-17 09:51:00,1
2019-05-18 13:08:00,1
2019-05-18 20:32:00,1
2019-05-18 21:20:00,1
2019-05-18 21:57:00,1
2019-05-19 10:22:00,1
2019-05-20 03:27:00,1
2019-05-20 17:28:00,1
2019-05-20 18:37:00,1
2019-05-21 02:19:00,1
2019-05-21 02:35:00,1
2019-05-21 02:38:00,1
2019-05-21 03:25:00,1
2019-05-21 10:18:00,1
2019-05-22 09:05:00,1
2019-05-23 04:24:00,1
2019-05-23 06:28:00,1
2019-05-23 09:58:00,1
2019-05-23 12:30:00,1
2019-05-23 13:28:00,1
2019-05-23 16:58:00,1
2019-05-24 02:11:00,1
2019-05-24 08:54:00,1
2019-05-24 13:28:00,1
2019-05-24 17:30:00,1
2019-05-24 19:09:00,1
2019-05-24 19:55:00,1
2019-05-24 20:26:00,1
2019-05-24 23:57:00,1
2019-05-25 02:34:00,1
2019-05-27 12:10:00,1
2019-05-28 20:41:00,1
2019-05-29 03:58:00,1
2019-05-29 12:08:00,1
2019-05-30 02:48:00,1
2019-05-30 16:10:00,1
2019-05-30 21:12:00,1
2019-05-31 00:10:00,1
2019-05-31 01:18:00,1
2019-05-31 20:05:00,1
2019-06-01 00:59:00,1
2019-06-01 11:19:00,1
2019-06-02 23:09:00,1
2019-06-04 08:14:00,1
2019-06-05 17:46:00,1
2019-06-05 19:11:00,1
2019-06-06 07:32:00,1
2019-06-07 07:21:00,1
2019-06-07 08:24:00,1
2019-06-07 14:22:00,1
2019-06-08 01:24:00,1
2019-06-08 02:38:00,1
2019-06-08 12:42:00,1
2019-06-09 10:10:00,1
2019-06-10 21:01:00,1
2019-06-10 21:19:00,1
2019-06-11 00:06:00,1
2019-06-11 01:06:00,1
2019-06-11 02:09:00,1
2019-06-11 15:02:00,1
2019-06-11 16:46:00,1
2019-06-12 15:50:00,1
2019-06-14 03:02:00,1
2019-06-14 05:59:00,1
2019-06-14 22:26:00,1
2019-06-14 23:59:00,1
2019-06-15 03:12:00,1
2019-06-15 09:19:00,1
2019-06-15 11:42:00,1
2019-06-15 15:15:00,1
2019-06-16 16:56:00,1
2019-06-17 05:22:00,1
2019-06-17 09:50:00,1
2019-06-18 11:40:00,1
2019-06-18 13:05:00,1
2019-06-18 14:38:00,1
2019-06-19 12:01:00,1
2019-06-19 13:37:00,1
2019-06-19 18:44:00,1
2019-06-20 00:07:00,1
2019-06-20 03:48:00,1
2019-06-21 00:47:00,1
2019-06-21 06:35:00,1
2019-06-21 11:17:00,1
2019-06-22 05:07:00,1
2019-06-23 05:37:00,1
2019-06-23 14:41:00,1
2019-06-23 15:59:00,1
2019-06-23 17:09:00,1
2019-06-23 21:18:00,1
2019-06-23 23:13:00,1
2019-06-24 12:01:00,1
2019-06-24 20:49:00,1
2019-06-25 09:01:00,1
2019-06-25 12:24:00,1
2019-06-25 16:18:00,1
2019-06-25 19:30:00,1
2019-06-25 23:17:00,1
2019-06-27 01:58:00,1
2019-06-27 02:35:00,1
2019-06-27 08:33:00,1
2019-06-27 20:26:00,1
2019-06-28 03:44:00,1
2019-06-28 06:20:00,1
2019-06-28 12:06:00,1
2019-06-28 12:23:00,1
2019-06-29 05:33:00,1
2019-06-29 12:32:00,1
2019-06-29 12:46:00,1
2019-06-29 14:27:00,1
2019-06-30 16:58:00,1
2019-07-01 08:08:00,1
2019-07-01 09:56:00,1
2019-07-01 11:01:00,1
2019-07-01 21:24:00,1
2019-07-02 01:26:00,1
2019-07-02 08:42:00,2
2019-07-02 14:34:00,1
2019-07-02 15:13:00,1
2019-07-02 18:03:00,1
2019-07-02 19:40:00,1
2019-07-03 09:14:00,1
2019-07-03 14:19:00,1
2019-07-05 20:24:00,1
2019-07-06 01:42:00,1
2019-07-06 08:13:00,1
2019-07-06 23:42:00,1
2019-07-07 10:37:00,1
2019-07-08 04:50:00,1
2019-07-08 13:00:00,1
2019-07-08 17:05:00,1
2019-07-08 23:41:00,1
2019-07-11 19:46:00,1
2019-07-12 00:16:00,1
2019-07-12 02:41:00,1
2019-07-12 10:12:00,1
2019-07-12 19:08:00,1
2019-07-12 21:09:00,1
2019-07-13 02:34:00,1
2019-07-13 04:15:00,1
2019-07-14 01:31:00,1
2019-07-14 07:43:00,1
2019-07-14 08:31:00,1
2019-07-14 17:32:00,1
2019-07-15 00:09:00,1
2019-07-17 08:54:00,1
2019-07-18 09:45:00,1
2019-07-18 10:16:00,1
2019-07-18 23:16:00,1
2019-07-19 22:10:00,1
2019-07-19 23:19:00,1
2019-07-20 00:17:00,1
2019-07-20 03:55:00,1
2019-07-20 04:21:00,1
2019-07-20 05:25:00,1
2019-07-21 06:50:00,1
2019-07-21 12:10:00,1
2019-07-21 18:07:00,1
2019-07-22 05:24:00,1
2019-07-23 15:07:00,1
2019-07-24 02:05:00,1
2019-07-24 08:04:00,1
2019-07-25 02:34:00,1
2019-07-25 05:07:00,1
2019-07-25 09:53:00,1
2019-07-25 11:20:00,1
2019-07-25 13:24:00,1
2019-07-25 15:16:00,1
2019-07-25 23:01:00,1
2019-07-28 07:54:00,1
2019-07-28 11:03:00,1
2019-07-28 19:51:00,1
2019-07-29 21:58:00,1
2019-07-30 02:13:00,1
2019-07-30 09:29:00,1
2019-07-30 13:38:00,1
2019-08-02 18:16:00,1
2019-08-04 07:38:00,1
2019-08-04 20:56:00,1
2019-08-04 21:17:00,1
2019-08-04 21:34:00,1
2019-08-04 21:39:00,1
2019-08-05 01:34:00,1
2019-08-05 03:26:00,1
2019-08-05 14:24:00,1
2019-08-05 20:33:00,1
2019-08-06 02:36:00,1
2019-08-06 21:20:00,1
2019-08-08 01:20:00,1
2019-08-08 18:19:00,1
2019-08-09 14:52:00,1
2019-08-09 17:47:00,1
2019-08-10 23:49:00,1
2019-08-11 14:39:00,1
2019-08-12 14:55:00,1
2019-08-12 16:13:00,1
2019-08-13 13:35:00,1
2019-08-13 14:52:00,1
2019-08-13 18:57:00,1
2019-08-14 02:51:00,1
2019-08-14 22:43:00,1
2019-08-15 03:44:00,1
2019-08-16 07:02:00,1
2019-08-16 11:43:00,1
2019-08-16 23:22:00,1
2019-08-17 05:43:00,1
2019-08-17 09:09:00,1
2019-08-17 11:15:00,1
2019-08-18 13:47:00,1
2019-08-20 23:01:00,1
2019-08-21 04:08:00,1
2019-08-21 04:38:00,1
2019-08-22 07:34:00,1
2019-08-23 01:38:00,1
2019-08-23 07:53:00,1
2019-08-23 14:25:00,1
2019-08-23 17:24:00,1
2019-08-23 20:09:00,1
2019-08-24 09:21:00,1
2019-08-25 00:44:00,1
2019-08-25 16:58:00,1
2019-08-27 05:05:00,1
2019-08-27 22:00:00,1
2019-08-27 23:24:00,1
2019-08-30 04:35:00,1
2019-08-30 11:09:00,1
2019-08-31 05:45:00,1
2019-08-31 13:11:00,1
2019-08-31 15:54:00,1
2019-09-01 03:30:00,1
2019-09-01 04:34:00,1
2019-09-01 07:03:00,1
2019-09-01 07:59:00,1
2019-09-01 14:09:00,1
2019-09-02 09:13:00,1
2019-09-02 13:08:00,1
2019-09-03 15:44:00,1
2019-09-04 08:31:00,1
2019-09-05 22:29:00,1
2019-09-05 22:40:00,1
2019-09-05 23:06:00,1
2019-09-07 10:28:00,1
2019-09-07 16:54:00,1
2019-09-07 17:55:00,1
2019-09-08 06:19:00,1
2019-09-08 09:36:00,1
2019-09-08 15:08:00,1
2019-09-10 07:19:00,1
2019-09-11 12:10:00,1
2019-09-11 21:45:00,1
2019-09-12 06:47:00,1
2019-09-12 07:48:00,1
2019-09-13 00:27:00,1
2019-09-13 05:03:00,1
2019-09-14 17:53:00,1
2019-09-14 23:54:00,1
2019-09-15 05:49:00,1
2019-09-15 06:55:00,1
2019-09-15 08:01:00,1
2019-09-16 12:53:00,1
2019-09-17 02:21:00,1
2019-09-17 10:17:00,1
2019-09-17 14:20:00,1
2019-09-17 23:11:00,1
2019-09-18 06:34:00,1
2019-09-18 06:42:00,1
2019-09-18 10:54:00,1
2019-09-18 13:24:00,1
2019-09-18 13:34:00,2
2019-09-18 18:30:00,1
2019-09-18 21:16:00,1
2019-09-19 00:23:00,1
2019-09-19 08:27:00,1
2019-09-19 14:58:00,1
2019-09-20 00:29:00,1
2019-09-20 01:06:00,1
2019-09-20 08:49:00,1
2019-09-21 12:24:00,1
2019-09-21 16:25:00,1
2019-09-22 17:50:00,1
2019-09-23 04:21:00,1
2019-09-23 05:11:00,1
2019-09-23 10:17:00,1
2019-09-23 18:21:00,1
2019-09-24 10:47:00,1
2019-09-24 22:25:00,1
2019-09-25 06:20:00,1
2019-09-25 07:14:00,1
2019-09-26 04:19:00,1
2019-09-26 05:21:00,1
2019-09-26 18:53:00,1
2019-09-27 13:10:00,1
2019-09-27 14:25:00,1
2019-09-27 23:53:00,1
2019-09-28 04:41:00,1
2019-09-28 14:43:00,1
2019-09-29 03:55:00,1
2019-09-29 09:11:00,1
2019-09-29 18:42:00,1
2019-09-29 21:41:00,1
2019-09-29 22:45:00,1
2019-09-30 01:43:00,1
2019-09-30 07:47:00,1
2019-09-30 10:33:00,1
2019-09-30 13:32:00,1
2019-10-01 18:52:00,1
2019-10-02 06:13:00,1
2019-10-02 08:58:00,1
2019-10-03 07:41:00,1
2019-10-03 14:29:00,1
2019-10-03 18:04:00,1
2019-10-03 18:46:00,1
2019-10-03 20:50:00,1
2019-10-04 10:55:00,1
2019-10-04 16:40:00,1
2019-10-05 20:23:00,1
2019-10-07 06:30:00,1
2019-10-08 01:36:00,1
2019-10-08 02:49:00,1
2019-10-08 19:44:00,1
2019-10-09 07:09:00,1
2019-10-09 10:56:00,1
2019-10-09 16:25:00,1
2019-10-10 05:03:00,1
2019-10-10 07:44:00,1
2019-10-10 08:00:00,1
2019-10-10 10:08:00,1
2019-10-10 21:27:00,1
2019-10-11 02:12:00,1
2019-10-12 00:31:00,1
2019-10-12 15:31:00,1
2019-10-13 01:59:00,1
2019-10-13 04:22:00,1
2019-10-13 12:11:00,1
2019-10-14 00:24:00,1
2019-10-14 02:48:00,1
2019-10-15 18:55:00,1
2019-10-16 12:05:00,1
2019-10-16 23:07:00,1
2019-10-17 02:33:00,1
2019-10-17 12:03:00,1
2019-10-17 16:47:00,1
2019-10-19 09:46:00,1
2019-10-19 17:31:00,1
2019-10-21 00:16:00,1
2019-10-21 02:32:00,1
2019-10-21 07:21:00,1
2019-10-21 14:52:00,1
2019-10-22 03:47:00,1
2019-10-22 03:49:00,1
2019-10-22 04:39:00,1
2019-10-22 10:01:00,1
2019-10-22 12:50:00,1
2019-10-22 19:11:00,1
2019-10-22 20:09:00,1
2019-10-22 20:20:00,1
2019-10-22 20:58:00,1
2019-10-22 21:09:00,1
2019-10-22 21:30:00,1
2019-10-23 00:14:00,1
2019-10-23 09:00:00,1
2019-10-23 11:14:00,1
2019-10-23 14:47:00,1
2019-10-23 20:04:00,1
2019-10-24 09:41:00,1
2019-10-24 11:30:00,1
2019-10-24 12:57:00,1
2019-10-24 13:58:00,1
2019-10-24 16:29:00,1
2019-10-24 21:26:00,1
2019-10-24 21:36:00,1
2019-10-24 21:50:00,1
2019-10-24 21:51:00,1
2019-10-25 00:11:00,1
2019-10-25 00:35:00,1
2019-10-25 00:43:00,1
2019-10-25 06:28:00,1
2019-10-25 17:58:00,1
2019-10-26 04:32:00,1
2019-10-26 18:01:00,1
2019-10-26 19:33:00,1
2019-10-27 10:08:00,1
2019-10-29 16:34:00,1
2019-10-30 02:26:00,1
2019-10-30 10:05:00,1
2019-10-30 20:51:00,1
2019-10-30 23:41:00,1
2019-10-31 04:04:00,1
2019-11-01 05:25:00,1
2019-11-01 07:06:00,1
2019-11-01 23:06:00,1
2019-11-02 00:58:00,1
2019-11-02 02:54:00,1
2019-11-02 07:02:00,1
2019-11-02 07:47:00,1
2019-11-02 10:50:00,1
2019-11-02 21:35:00,1
2019-11-02 23:22:00,1
2019-11-03 03:03:00,1
2019-11-03 17:22:00,1
2019-11-04 12:51:00,1
2019-11-04 16:24:00,1
2019-11-05 03:32:00,1
2019-11-06 20:01:00,1
2019-11-07 06:24:00,1
2019-11-08 05:27:00,1
2019-11-08 17:05:00,1
2019-11-08 20:07:00,1
2019-11-09 08:14:00,1
2019-11-09 15:46:00,1
2019-11-10 11:21:00,1
2019-11-10 13:39:00,1
2019-11-13 04:46:00,1
2019-11-13 15:27:00,1
2019-11-13 19:04:00,1
2019-11-13 20:07:00,1
2019-11-14 08:52:00,1
2019-11-14 14:42:00,1
2019-11-14 16:10:00,1
2019-11-14 16:11:00,2
2019-11-14 16:12:00,1
2019-11-14 16:13:00,1
2019-11-14 18:04:00,1
2019-11-14 18:27:00,1
2019-11-14 19:09:00,1
2019-11-14 20:50:00,1
2019-11-14 23:25:00,1
2019-11-15 01:32:00,1
2019-11-15 01:57:00,1
2019-11-15 16:54:00,1
2019-11-16 03:58:00,1
2019-11-16 04:30:00,1
2019-11-16 11:43:00,1
2019-11-18 04:42:00,1
2019-11-18 20:42:00,1
2019-11-19 06:50:00,1
2019-11-19 11:49:00,1
2019-11-19 17:12:00,1
2019-11-19 18:21:00,1
2019-11-20 04:40:00,1
2019-11-20 12:25:00,1
2019-11-21 05:16:00,1
2019-11-21 14:19:00,1
2019-11-21 20:04:00,1
2019-11-22 07:53:00,1
2019-11-22 13:09:00,1
2019-11-22 18:37:00,1
2019-11-23 00:27:00,1
2019-11-23 05:47:00,1
2019-11-23 10:54:00,1
2019-11-23 14:35:00,1
2019-11-24 13:45:00,1
2019-11-27 05:19:00,1
2019-11-27 12:08:00,1
2019-11-28 23:46:00,1
2019-11-30 00:11:00,1
2019-11-30 23:34:00,1
2019-12-01 01:40:00,1
2019-12-01 05:38:00,1
2019-12-01 13:51:00,1
2019-12-01 18:05:00,1
2019-12-03 01:04:00,1
2019-12-03 08:20:00,1
2019-12-04 07:53:00,1
2019-12-04 08:37:00,1
2019-12-04 10:57:00,1
2019-12-04 11:09:00,1
2019-12-04 20:28:00,1
2019-12-04 23:23:00,1
2019-12-05 00:09:00,1
2019-12-05 00:27:00,1
2019-12-05 01:00:00,1
2019-12-05 01:04:00,1
2019-12-05 01:16:00,1
2019-12-05 08:35:00,1
2019-12-05 10:07:00,1
2019-12-05 11:06:00,1
2019-12-05 11:07:00,1
2019-12-05 13:23:00,1
2019-12-05 19:07:00,1
2019-12-05 20:14:00,1
2019-12-05 20:37:00,1
2019-12-05 20:38:00,20
2019-12-05 20:39:00,1
2019-12-06 19:49:00,1
2019-12-07 14:12:00,1
2019-12-07 20:52:00,1
2019-12-09 02:23:00,1
2019-12-09 06:17:00,1
2019-12-09 17:46:00,1
2019-12-10 08:17:00,1
2019-12-10 14:51:00,1
2019-12-11 11:36:00,1
2019-12-11 23:41:00,1
2019-12-12 00:28:00,1
2019-12-12 05:19:00,1
2019-12-12 13:02:00,1
2019-12-12 20:35:00,1
2019-12-13 09:28:00,1
2019-12-13 10:24:00,1
2019-12-13 11:43:00,1
2019-12-13 12:50:00,1
2019-12-14 13:41:00,1
2019-12-14 15:08:00,1
2019-12-14 19:39:00,1
2019-12-14 22:04:00,1
2019-12-15 03:37:00,1
2019-12-15 09:18:00,1
2019-12-16 07:46:00,1
2019-12-16 22:28:00,1
2019-12-17 20:42:00,1
2019-12-18 00:58:00,1
2019-12-18 01:28:00,1
2019-12-18 09:22:00,1
2019-12-18 10:09:00,1
2019-12-18 11:04:00,1
2019-12-18 21:51:00,1
2019-12-19 02:16:00,1
2019-12-19 19:20:00,1
2019-12-20 08:59:00,1
2019-12-20 17:20:00,1
2019-12-20 18:52:00,1
2019-12-21 05:05:00,1
2019-12-22 04:15:00,2
2019-12-22 10:11:00,1
2019-12-22 14:56:00,1
2019-12-23 08:03:00,1
2019-12-23 23:07:00,1
2019-12-24 03:08:00,1
2019-12-25 01:11:00,1
2019-12-25 02:23:00,1
2019-12-25 04:16:00,1
2019-12-26 03:10:00,1
2019-12-26 15:20:00,1
2019-12-26 16:21:00,1
2019-12-27 05:21:00,1
2019-12-27 11:48:00,1
2019-12-27 17:36:00,1
2019-12-28 23:29:00,1
2019-12-29 06:51:00,1
2019-12-30 05:29:00,1
2019-12-30 06:14:00,1
2019-12-30 21:51:00,1
2019-12-31 00:00:00,1
