1,"SELECT ALL ROW_NUMBER () OVER (ORDER BY s.ra ASC) as RowNumber, count (#) FROM PhotoObjAll AS s Where s.ra BETWEEN # and # AND s.type = #"
2019-02-27 19:23:00,1
