1,"SELECT TOP # p.objID, p.ra, p.dec, p.psfMag_u, p.psfMag_g , p.psfMag_r, p.psfMag_i, p.psfMag_z, p.type FROM PhotoObjAll AS p WHERE p.mode = # AND p.clean = # AND p.specObjID = #"
2019-07-08 01:24:00,1
