1,"SELECT p.objid, p.ra, p.dec, s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra > # and p.ra < # and p.dec > # and p.dec < #"
2019-11-21 23:21:00,1
