1,"select top # x, y, c = sin (y+x) from data where y< # -- negative and cos (x) -y*y< # order by RunID asc, x desc select count (ID) , count (distinct RunID) , AVG (Y) as AvgY from data where x > #"
2019-04-24 12:43:00,1
