3,"SELECT TOP # specObjID, bestObjID, fluxObjID, targetObjID, plateID, sciencePrimary, mjd, plate, fiberID, ra, dec FROM specObj WHERE sciencePrimary > #"
2019-08-08 15:55:00,3
