1,"SELECT top # SpecObjId, z, ra, dec FROM SpecObjAll WHERE class = # AND zWarning = # AND z EXISTS in (SELECT z, count (*) FROM SpecObjAll GROUP BY z HAVING count (*) > #) ORDER BY z"
2019-05-13 20:48:00,1
