3,"SELECT A.ra, A.dec, A.objID, A.z, A.zerr, A.class, A.subClass, A.specobjID, B.specobjID, D.oiii_#_flux, D.oiii_#_flux_err, E.logMass as logMassFGED, E.logMass_min as logMass_minFGED, E.logMass_max as logMass_maxFGED, E.ssfr as ssfrFGED, E.ssfr_min as ssfr_minFGED, E.ssfr_max as ssfr_maxFGED, F.logMass as logMassFGEND, F.logMass_min as logMass_minFGEND, F.logMass_max as logMass_maxFGEND, F.ssfr as ssfrFGEND, F.ssfr_min as ssfr_minFGEND, F.ssfr_max as ssfr_maxFGEND, G.logMass as logMassFGWD, G.logMass_min as logMass_minFGWD, G.logMass_max as logMass_maxFGWD, G.ssfr as ssfrFGWD, G.ssfr_min as ssfr_minFGWD, G.ssfr_max as ssfr_maxFGWD, H.logMass as logMassFGWND, H.logMass_min as logMass_minFGWND, H.logMass_max as logMass_maxFGWND, H.ssfr as ssfrFGWND, H.ssfr_min as ssfr_minFGWND, H.ssfr_max as ssfr_maxFGWND FROM SpecPhotoAll AS A LEFT OUTER JOIN SpecObj as B on A.specobjID = B.specobjID INNER JOIN galSpecLine as D ON A.specObjID = D.specObjID INNER JOIN stellarMassFSPSGranEarlyDust as E ON A.specObjID = E.specObjID INNER JOIN stellarMassFSPSGranEarlyNoDust as F ON A.specObjID = F.specObjID INNER JOIN stellarMassFSPSGranWideDust as G ON A.specObjID = G.specObjID INNER JOIN stellarMassFSPSGranWideNoDust as H ON A.specObjID = H.specObjID WHERE A.ra BETWEEN # AND # AND A.class! =# INTO MyDB.CTRLStellarMassGalSpecLine7"
2019-09-09 15:55:00,1
2019-09-09 16:21:00,1
2019-09-09 16:23:00,1
