1,"select SpAll.velDisp as velDisp, SpAll.velDispErr, SpAll.SpecObjID as specobjID, SpAll.z, smd.dr7ID into mydb.MyTable from SpecObjAll as SpAll join mydb.smd_SpecID as smd on SpAll.specobjID = smd.specobjID"
2019-06-11 02:17:00,1
