1,"SELECT p.objId, p.ra, p.dec, phioffset_r, deVPhi_r, expPhi_r, deVAB_r, expAB_r into mydb.dr1#gal from galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND s.z between # and #"
2019-10-20 04:36:00,1
