1,"select top # s.ra, s.dec, s.modelMag_u, s.modelMag_g, s.modelMag_i, s.modelMag_r, s.modelMag_z, s.z as redshift, s.specobjid, s.class from specphotoall s where s.z> # and s.class = GALAXY"
2019-06-29 12:47:00,1
