2,"SELECT TOP # ra, dec, z into mydb.MyTable_# FROM specObj where ra BETWEEN # and # AND dec BETWEEN # and # AND z BETWEEN # AND # AND class = # AND zWarning = #"
2019-04-14 06:59:00,2
