1,"SELECT p.objID, p.ra, p.dec, s.plate, s.mjd, s.fiberid, s.specobjid FROM #upload u JOIN SpecObjAll s ON (s.plate = u.up_plate AND s.mjd = u.up_mjd AND s.fiberID = u.up_fiber) JOIN PhotoObj p ON p.objID = s.bestObjID ORDER BY x.up_id"
2019-04-08 14:15:00,1
