1,"SELECT g.Name as Genre, mt.Name as type FROM chinook.Track AS t INNER JOIN chinook.MediaType AS mt ON t.MediaTypeId = mt.MediaTypeId INNER JOIN chinnook.Genre as g ON t.GenreId = g.GenreId"
2019-04-21 16:11:00,1
